rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url_region_hint,url_region_status,url,score,source
816,2025,Ford,F-150,xlt,2,49250,No change noted,"Down $1,248 over 4 weeks",4,50498,49339,-89,-1248,65280,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1739407572,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2025-ford-f-150-xlt-one-owner-12-inch-touchscreen/1739407572,,Kijiji
817,2025,Ford,F-150,xlt,2,49998,No change noted,Unchanged for 1 weeks,1,49998,49998,0,0,97568,Unknown,Gas,Unknown,N/A,Unknown,Private,"Regina, SK","Regina, SK",,disabled_unverified_location,1739923580,winnipeg,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/winnipeg/2025-ford-f-150-xlt-4wd-supercrew-5-5-box/1739923580,,Kijiji
818,2025,Ford,F-150,xlt,2,50000,No change noted,First seen this week,0,50000,50000,0,0,24099,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1740744081,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2025-ford-f-150-xlt/1740744081,,Kijiji
819,2025,Ford,F-150,xlt,2,51990,No change noted,Unchanged for 5 weeks,5,51990,51990,0,0,43604,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1739260538,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2025-ford-f-150-xlt-4wd-supercrew-5-5-box/1739260538,,Kijiji
820,2025,Ford,F-150,xlt,2,51999,No change noted,"Down $1,200 over 7 weeks",7,53199,51999,0,-1200,23494,3.5L,Gas,Unknown,N/A,Unknown,Private,"Brooks, AB","Brooks, AB",,disabled_unverified_location,1731472540,dartmouth,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/dartmouth/2025-ford-f-150-xlt-3-5l-ecoboost-power-strong-towing/1731472540,,Kijiji
821,2025,Ford,F-150,xlt,2,52388,No change noted,"Down $4,512 over 9 weeks",9,56900,52846,-458,-4512,32015,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",,disabled_unverified_location,1737659836,guelph,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/guelph/2025-ford-f-150-xlts/1737659836,,Kijiji
822,2025,Ford,F-150,xlt,2,52581,No change noted,Down $924 over 3 weeks,3,53505,52581,0,-924,57924,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Regina, SK","Regina, SK",,disabled_unverified_location,1739633483,winnipeg,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/winnipeg/2025-ford-f-150-xlt-clean-carfax-4x4-htd-sts-steering-carpla/1739633483,,Kijiji
823,2025,Ford,F-150,xlt,2,52990,No change noted,Unchanged for 2 weeks,2,52990,52990,0,0,48980,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1739453245,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2025-ford-f-150/1739453245,,Kijiji
824,2025,Ford,F-150,xlt,2,52995,No change noted,Unchanged for 3 weeks,3,52995,52995,0,0,19176,Unknown,Gas,Unknown,N/A,Unknown,Private,"Moose Jaw, SK","Moose Jaw, SK",,disabled_unverified_location,1739733082,ottawa,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/ottawa/2025-ford-f-150/1739733082,,Kijiji
825,2025,Ford,F-150,xlt,2,53490,No change noted,Unchanged for 4 weeks,4,53490,53490,0,0,43669,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1739453256,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2025-ford-f-150/1739453256,,Kijiji
826,2025,Ford,F-150,xlt,2,53490,No change noted,Unchanged for 3 weeks,3,53490,53490,0,0,46173,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1739453250,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2025-ford-f-150/1739453250,,Kijiji
827,2025,Ford,F-150,fx4,3,53559,No change noted,"Down $2,939 over 11 weeks",11,56498,53559,0,-2939,46566,Unknown,Gas,Unknown,N/A,Unknown,Private,"Regina, SK","Regina, SK",,disabled_unverified_location,1734694752,winnipeg,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/winnipeg/2025-ford-f-150-xlt-302a-heated-seats-360-camera-fx4/1734694752,,Kijiji
828,2025,Ford,F-150,xlt,2,53888,No change noted,"Down $5,000 over 9 weeks",9,58888,53888,0,-5000,41100,Unknown,Gas,Unknown,N/A,Unknown,Private,"Regina, SK","Regina, SK",,disabled_unverified_location,1732786765,winnipeg,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/winnipeg/2025-ford-f-150-xlt-4wd-crew-302a-6-5-ft-3-5tt-certified-5-09/1732786765,,Kijiji
829,2025,Ford,F-150,xlt,2,53981,No change noted,"Down $1,000 over 4 weeks",4,54981,53981,0,-1000,24842,3.5L,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1738968066,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2025-ford-f-150-xlt-3-5l-v6-301a/1738968066,,Kijiji
830,2025,Ford,F-150,stx,1,53999,No change noted,Down $471 over 4 weeks,4,54470,54470,-471,-471,14,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",,disabled_unverified_location,1730125217,windsor-area-on,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/windsor-area-on/2025-ford-f-150-stx/1730125217,,Kijiji
831,2025,Ford,F-150,xlt,2,54490,No change noted,Unchanged for 4 weeks,4,54490,54490,0,0,52520,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1739404090,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2025-ford-f-150/1739404090,,Kijiji
832,2025,Ford,F-150,xlt,2,54787,No change noted,"Down $3,091 over 7 weeks",7,57878,56676,-1889,-3091,55067,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1738204062,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2025-ford-f-150-xlt-301a-pckg-2-inch-levelling-kit-new-black/1738204062,,Kijiji
833,2025,Ford,F-150,xlt,2,54888,No change noted,"Down $1,111 over 5 weeks",5,55999,55999,-1111,-1111,49122,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1739261770,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2025-ford-f-150-xlt-3-5-ecoboost-trailer-tow-pkg/1739261770,,Kijiji
834,2025,Ford,F-150,xlt,2,54990,No change noted,Unchanged for 2 weeks,2,54990,54990,0,0,7176,5.0L,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1739737129,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/xlt-301a-supercab-5-0l-v8/1739737129,,Kijiji
835,2025,Ford,F-150,stx,1,54990,No change noted,Unchanged for 2 weeks,2,54990,54990,0,0,25917,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1740195295,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2025-ford-f-150/1740195295,,Kijiji
836,2025,Ford,F-150,xlt,2,54995,No change noted,Unchanged for 6 weeks,6,54995,54995,0,0,16418,Unknown,Gas,Unknown,N/A,Unknown,Private,"Moose Jaw, SK","Moose Jaw, SK",,disabled_unverified_location,1739110021,ottawa,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/ottawa/2025-ford-f-150/1739110021,,Kijiji
837,2025,Ford,F-150,xlt,2,54995,No change noted,Up $95 over 7 weeks,7,54900,52995,2000,95,26145,3.5L,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1738708135,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2025-ford-f-150-xlt-301a-3-5l-ecoboost-bedliner/1738708135,,Kijiji
838,2025,Ford,F-150,xlt,2,54995,No change noted,Up $95 over 7 weeks,7,54900,52995,2000,95,50247,3.5L,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1738708133,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2025-ford-f-150-xlt-301a-3-5l-ecoboost-bedliner/1738708133,,Kijiji
839,2025,Ford,F-150,xl,1,54998,No change noted,"Up $1,392 over 5 weeks",5,53606,54998,0,1392,100,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",,disabled_unverified_location,1727443521,revelstoke,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/revelstoke/2025-ford-f-150/1727443521,,Kijiji
840,2025,Ford,F-150,xlt,2,55490,No change noted,Unchanged for 4 weeks,4,55490,55490,0,0,43485,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1739453247,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2025-ford-f-150/1739453247,,Kijiji
841,2025,Ford,F-150,xlt,2,55694,No change noted,Unchanged for 1 weeks,1,55694,55694,0,0,59500,Unknown,Gas,Unknown,N/A,Unknown,Private,"Saskatoon, SK","Saskatoon, SK",,disabled_unverified_location,1740607381,saskatoon,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/saskatoon/2025-ford-f-150-xlt-climate-control-sync-4/1740607381,,Kijiji
842,2025,Ford,F-150,xlt,2,55840,No change noted,"Down $1,136 over 5 weeks",5,56976,55840,0,-1136,37082,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Carstairs, AB","Carstairs, AB",,disabled_unverified_location,1739405979,grande-prairie,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/grande-prairie/2025-ford-f-150/1739405979,,Kijiji
843,2025,Ford,F-150,xlt,2,55922,No change noted,"Down $1,452 over 9 weeks",9,57374,55922,0,-1452,50828,3.5L,Gas,Unknown,N/A,Unknown,Private,"Saskatoon, SK","Saskatoon, SK",,disabled_unverified_location,1738406669,saskatoon,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/saskatoon/2025-ford-f-150-xlt-4x4-3-5l-lane-keep-assist-back-up/1738406669,,Kijiji
844,2025,Ford,F-150,xlt,2,55990,No change noted,Unchanged for 4 weeks,4,55990,55990,0,0,38557,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1739453251,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2025-ford-f-150/1739453251,,Kijiji
845,2025,Ford,F-150,xlt,2,55990,No change noted,First seen this week,0,55990,55990,0,0,41555,3.5L,Gas,Unknown,N/A,Unknown,Dealer,"Camrose, AB","Camrose, AB",,disabled_unverified_location,1740284251,st-albert,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/st-albert/2025-ford-f-150-xlt-4wd-supercrew-6-5-box-3-5l-v6-gas-fx4-off/1740284251,,Kijiji
846,2025,Ford,F-150,xlt,2,55995,No change noted,Unchanged for 1 weeks,1,55995,55995,0,0,25010,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",,disabled_unverified_location,1740697591,delta-surrey-langley,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/delta-surrey-langley/2025-ford-f-150/1740697591,,Kijiji
847,2025,Ford,F-150,xlt,2,55995,No change noted,"Down $3,000 over 7 weeks",7,58995,58995,-3000,-3000,36858,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1738088984,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/ford-f-150-xlt-2025/1738088984,,Kijiji
848,2025,Ford,F-150,xlt,2,55995,No change noted,Unchanged for 6 weeks,6,55995,55995,0,0,38371,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1738989960,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2025-ford-f-150-xlt-4x4-supercrew-5-5-box/1738989960,,Kijiji
849,2025,Ford,F-150,xlt,2,56250,No change noted,Down $741 over 6 weeks,6,56991,56250,0,-741,30966,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1738989866,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2025-ford-f-150-xlt-4x4-supercrew-5-5-box/1738989866,,Kijiji
850,2025,Ford,F-150,xlt,2,56608,No change noted,Unchanged for 8 weeks,8,56608,56608,0,0,43624,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Medicine Hat, AB","Medicine Hat, AB",,disabled_unverified_location,1738349552,lethbridge,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/lethbridge/2025-ford-f-150/1738349552,,Kijiji
851,2025,Ford,F-150,fx4,3,56750,No change noted,"Down $1,225 over 10 weeks",10,57975,56750,0,-1225,44464,Unknown,Gas,Accident reported,N/A,Unknown,Private,"Regina, SK","Regina, SK",,disabled_unverified_location,1734259942,winnipeg,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/winnipeg/2025-ford-f-150-xlt-302a-heated-seats-360-camera-fx4/1734259942,,Kijiji
852,2025,Ford,F-150,xlt,2,56888,No change noted,Unchanged for 2 weeks,2,56888,56888,0,0,47002,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1740012563,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2025-ford-f-150-xlt-4wd/1740012563,,Kijiji
853,2025,Ford,F-150,xlt,2,56990,No change noted,Unchanged for 3 weeks,3,56990,56990,0,0,100,3.5L,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1739636685,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2025-ford-f-150-xlt-301a-3-5l-ecoboost/1739636685,,Kijiji
854,2025,Ford,F-150,fx4,3,56990,No change noted,Unchanged for 2 weeks,2,56990,56990,0,0,34002,3.5L,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1740012564,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2025-ford-f-150-xlt-302a-fx4-package-3-5l-ecoboost/1740012564,,Kijiji
855,2025,Ford,F-150,fx4,3,56990,No change noted,"Down $3,000 over 6 weeks",6,59990,56990,0,-3000,40001,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1738963028,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2025-ford-f-150-xlt-302a-fx4-off-road-3-5-ecoboost/1738963028,,Kijiji
856,2025,Ford,F-150,xlt,2,56998,No change noted,Unchanged for 6 weeks,6,56998,56998,0,0,25821,Unknown,Gas,Unknown,N/A,Unknown,Private,"Moose Jaw, SK","Moose Jaw, SK",,disabled_unverified_location,1739014073,ottawa,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/ottawa/2025-ford-f-150/1739014073,,Kijiji
857,2025,Ford,F-150,xlt,2,56998,No change noted,Unchanged for 6 weeks,6,56998,56998,0,0,35385,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",,disabled_unverified_location,1738970375,ottawa,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/ottawa/2025-ford-f-150/1738970375,,Kijiji
858,2025,Ford,F-150,xlt,2,56999,No change noted,First seen this week,0,56999,56999,0,0,46270,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1740883007,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2025-ford-f-150/1740883007,,Kijiji
859,2025,Ford,F-150,xlt,2,57000,No change noted,Unchanged for 1 weeks,1,57000,57000,0,0,15363,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1740334793,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2025-ford-f-150-xlt-301a-4x4-supercrew-145/1740334793,,Kijiji
860,2025,Ford,F-150,fx4,3,57000,No change noted,"Down $1,250 over 10 weeks",10,58250,57000,0,-1250,47262,Unknown,Gas,Accident reported,N/A,Unknown,Private,"Regina, SK","Regina, SK",,disabled_unverified_location,1734505874,winnipeg,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/winnipeg/2025-ford-f-150-xlt-302a-heated-seats-360-camera-fx4/1734505874,,Kijiji
861,2025,Ford,F-150,xlt,2,57066,No change noted,"Down $1,647 over 8 weeks",8,58713,57924,-858,-1647,26938,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Carstairs, AB","Carstairs, AB",,disabled_unverified_location,1737927225,grande-prairie,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/grande-prairie/2025-ford-f-150/1737927225,,Kijiji
862,2025,Ford,F-150,xlt,2,57490,No change noted,Unchanged for 3 weeks,3,57490,57490,0,0,22945,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1739453244,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2025-ford-f-150/1739453244,,Kijiji
863,2025,Ford,F-150,xlt,2,57496,No change noted,"Down $1,298 over 8 weeks",8,58794,57776,-280,-1298,40172,Unknown,Gas,Unknown,N/A,Unknown,Private,"Regina, SK","Regina, SK",,disabled_unverified_location,1738507284,winnipeg,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/winnipeg/2025-ford-f-150-xlt-4wd-supercrew-5-5-box-302a/1738507284,,Kijiji
864,2025,Ford,F-150,xlt,2,57900,No change noted,"Down $1,600 over 8 weeks",8,59500,57900,0,-1600,17044,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1738251967,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2025-ford-f-150-xlt-301a-4x4-supercrew-145/1738251967,,Kijiji
865,2025,Ford,F-150,xlt,2,57990,No change noted,First seen this week,0,57990,57990,0,0,35164,3.5L,Gas,Unknown,N/A,Unknown,Dealer,"Camrose, AB","Camrose, AB",,disabled_unverified_location,1740745368,st-albert,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/st-albert/2025-ford-f-150-xlt-4wd-supercrew-6-5-box-3-5l-v6-gas-fx4-off/1740745368,,Kijiji
866,2025,Ford,F-150,fx4,3,57990,No change noted,"Down $1,000 over 5 weeks",5,58990,57990,0,-1000,39561,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1739306999,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2025-ford-f-150-xlt-302a-fx4-offroad-package/1739306999,,Kijiji
867,2025,Ford,F-150,xlt,2,57990,No change noted,Unchanged for 4 weeks,4,57990,57990,0,0,40995,3.5L,Gas,Unknown,N/A,Unknown,Dealer,"Camrose, AB","Camrose, AB",,disabled_unverified_location,1738196394,st-albert,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/st-albert/2025-ford-f-150-xlt-4wd-supercrew-6-5-box-3-5l-v6-gas-fx4-off/1738196394,,Kijiji
868,2025,Ford,F-150,fx4,3,57990,No change noted,First seen this week,0,57990,57990,0,0,54500,3.5L,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1740796966,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2025-ford-f-150-xlt-302a-fx4-offroad-3-5l-ecoboost/1740796966,,Kijiji
869,2025,Ford,F-150,xlt,2,57995,No change noted,Unchanged for 8 weeks,8,57995,57995,0,0,41047,Unknown,Gas,Unknown,N/A,Unknown,Private,"Saskatoon, SK","Saskatoon, SK",,disabled_unverified_location,1738761644,saskatoon,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/saskatoon/2025-ford-f-150-xlt-3-5-3-bed-storage-drawers-headache-rac/1738761644,,Kijiji
870,2025,Ford,F-150,xlt,2,57995,No change noted,Unchanged for 2 weeks,2,57995,57995,0,0,47185,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1739921195,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2025-ford-f-150-xlt-301a-6-5-ft-box-tow-haul-mobile-office/1739921195,,Kijiji
871,2025,Ford,F-150,stx,1,58300,No change noted,"Down $1,384 over 7 weeks",7,59684,58300,0,-1384,8409,Unknown,Gas,Unknown,N/A,Unknown,Private,"Saskatoon, SK","Saskatoon, SK",,disabled_unverified_location,1739117853,saskatoon,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/saskatoon/2025-ford-f-150-stx-5-0-v8-big-display-cloth-centre/1739117853,,Kijiji
872,2025,Ford,F-150,xlt,2,58499,No change noted,"Down $1,500 over 6 weeks",6,59999,59999,-1500,-1500,11523,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Olds, AB","Olds, AB",,disabled_unverified_location,1739019942,medicine-hat,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/medicine-hat/2025-ford-f-150-xlt-302a/1739019942,,Kijiji
873,2025,Ford,F-150,xlt,2,58675,No change noted,Down $324 over 2 weeks,2,58999,58999,-324,-324,18997,Unknown,Gas,No accidents reported,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1739967387,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2025-ford-f-150-xlt-4wd-no-accidents-tonneau-cover-side/1739967387,,Kijiji
874,2025,Ford,F-150,xlt,2,58954,No change noted,Down $20 over 8 weeks,8,58974,58954,0,-20,38837,Unknown,Gas,Unknown,N/A,Unknown,Private,"Saskatoon, SK","Saskatoon, SK",,disabled_unverified_location,1738610558,saskatoon,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/saskatoon/2025-ford-f-150-xlt-4x4-lane-keep-system-hitch-eco/1738610558,,Kijiji
875,2025,Ford,F-150,xlt,2,58990,No change noted,Unchanged for 1 weeks,1,58990,58990,0,0,17791,3.5L,Gas,Unknown,N/A,Unknown,Dealer,"Camrose, AB","Camrose, AB",,disabled_unverified_location,1739591981,st-albert,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/st-albert/2025-ford-f-150-xlt-4wd-supercrew-6-5-box-3-5l-v6-gas-fx4-off/1739591981,,Kijiji
876,2025,Ford,F-150,fx4,3,58990,No change noted,Unchanged for 1 weeks,1,58990,58990,0,0,30001,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1738454628,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2025-ford-f-150-xlt-fx4-off-road-3-5-eco-short-box/1738454628,,Kijiji
